date,universe_size,n_factors,explained_variance,n_tradeable,median_kappa,median_half_life_days,mean_r_squared,n_long,n_short,gross_exposure,net_exposure,factor_exposure_before_hedge,factor_exposure_after_hedge
2015-04-08,47,4,0.597432344019391,47,33.806543782207996,5.166842568302847,0.5604112399301797,11,7,1.0866724434936463,-0.10368680204809415,0.27671223746353374,2.0816681711721685e-16
2015-04-09,47,4,0.5974426461444315,47,36.08001424342674,4.841269970754769,0.5600385441995337,12,7,1.1637482153184913,-0.13093577949535173,0.36758074416211917,5.551115123125783e-17
2015-04-10,47,4,0.5971296466032009,46,33.687929099498106,5.188546148638687,0.5536336330430678,12,9,1.2052962394278397,-0.10420291743836738,0.2656698301756906,1.3877787807814457e-16
2015-04-13,47,4,0.5958818411788436,46,31.152471968341416,5.607076970833159,0.5432244762277898,12,9,1.1730129660683253,-0.10141326209891992,0.2602017672863498,5.898059818321144e-17
2015-04-14,47,4,0.5959795798598919,47,30.435683662739784,5.739088743222348,0.5487342060814789,12,8,1.1384461503895393,-0.11549101502081659,0.3018954811963885,7.632783294297951e-17
2015-04-15,47,4,0.5963872410496083,47,31.88948292617732,5.477451293439482,0.5487379159994659,12,8,1.139192024373487,-0.09963663021310783,0.31289366541389596,1.1796119636642288e-16
2015-04-16,47,4,0.5963155829501214,46,30.219890369750125,5.787406402112243,0.5636440335052232,11,6,1.0208629365028556,-0.08813728358488832,0.3706456448297355,1.249000902703301e-16
2015-04-17,47,4,0.5995524566235045,47,29.423384361976826,5.936539704345917,0.5821100513360566,10,5,0.9132562411788586,-0.07322219055880484,0.34190358396976733,1.2836953722228372e-16
2015-04-20,47,4,0.5999271736117927,47,28.852530030880562,6.053995587706015,0.580747460096201,9,6,0.8893629638251361,-0.058248187593872895,0.22405002496971171,7.979727989493313e-17
2015-04-21,47,4,0.5993618529351632,47,31.42059301455084,5.559191369183112,0.5638932974875437,8,8,0.9432329918296032,-0.10113972156863626,0.25539045333786325,2.42861286636753e-16
2015-04-22,47,4,0.5975412956204154,47,28.123620345539518,6.2109034098381946,0.5561550173422765,9,11,1.0725471909035558,-0.14731818913925515,0.20620127743779104,1.1796119636642288e-16
2015-04-23,47,4,0.5973460440721242,47,29.788377708754563,5.863800009819642,0.5545005034545034,9,10,1.039608559383965,-0.16301361274498252,0.12537704575330616,2.7755575615628914e-17
2015-04-24,47,4,0.5978855607705336,47,34.27237448646739,5.096614755131037,0.5538910777354266,10,10,1.080865612790669,-0.13179727428055849,0.15908615343467297,9.71445146547012e-17
2015-04-27,47,4,0.5968917263423618,47,31.07720173503864,5.620618323050862,0.5592136044681135,9,10,1.0045445231136139,-0.09301352457991478,0.0933150482926235,5.2231439659489176e-17
2015-04-28,47,4,0.5984568527358219,46,29.778754175055276,5.865835407534611,0.5662081507365385,8,9,1.0150110508994006,-0.04408084314230848,0.2513839422737737,2.1423834928313568e-16
2015-04-29,47,4,0.6057906459519373,46,33.77413125660508,5.1718105875142735,0.599425213199553,7,10,0.9954745239301579,-0.04711830592376571,0.15832242931516433,1.0798653637955624e-16
2015-04-30,47,4,0.6042909360035195,45,32.09207312264078,5.442873348617523,0.586058635604959,5,9,0.8221278193378402,-0.006530162260731859,0.19710040383324423,1.474514954580286e-16
2015-05-01,47,4,0.6052425699365928,46,30.595414579862684,5.710874544083792,0.5947440161189491,5,9,0.9298111048770321,-0.030759894634314507,0.26268445615423924,1.5265566588595902e-16
2015-05-04,47,4,0.6049381406976627,46,33.771899491925694,5.183018236938262,0.5970862109031094,8,11,1.053611337805495,0.025756924912356958,0.16999623305688707,4.163336342344337e-17
2015-05-05,47,4,0.608155313309372,46,33.04874583869663,5.286281075911107,0.6130600054022645,9,10,1.020146250502659,0.023555966902483877,0.09693532406412125,9.71445146547012e-17
2015-05-06,47,4,0.6074933671529827,46,33.88779206931992,5.170222876654734,0.6086172599017905,8,5,0.7838012974461933,0.03767192809179158,0.21405346999490346,9.790345617544105e-17
2015-05-07,47,4,0.6088854344180424,46,33.078699694021175,5.280566283787932,0.6078857200699637,7,3,0.6337197122627495,0.07830689072019198,0.13143154887335012,6.245004513516506e-17
2015-05-08,47,4,0.6113348226620197,46,34.46781434378127,5.067821029691192,0.618955635985637,5,6,0.7177740481312479,0.06446691965582106,0.15608669537280748,1.457167719820518e-16
2015-05-11,47,4,0.6097700533015981,46,33.46710826999806,5.219788740084624,0.6139512206992911,4,6,0.630323524757086,0.0807070289954097,0.17625103124880925,4.2500725161431774e-17
2015-05-12,47,4,0.6110106723308228,46,32.77920522493609,5.329393737206924,0.61692046927189,5,7,0.7230709686087871,0.08410555912570147,0.19295453260090162,6.071532165918825e-17
2015-05-13,47,4,0.6119537342336191,46,29.7298521265841,5.877678520976457,0.6162342946694768,5,5,0.6115885511837812,0.06921770307023406,0.07725006798112508,1.0202342443088597e-16
2015-05-14,47,4,0.6137585694254315,46,29.91459046299166,5.839129780287905,0.6216853486300428,5,3,0.456101140471942,0.07379963775701244,0.054901327785772974,3.729655473350135e-17
2015-05-15,47,4,0.6136585140887718,45,28.700538843532332,6.086056099970012,0.6204389275515625,5,4,0.5604637710218396,0.049181413683848055,0.14351755164901325,1.0061396160665481e-16
2015-05-18,47,4,0.6141420648021473,46,28.94780226238722,6.035009524702587,0.6252172318813505,5,5,0.6127338220722667,0.05991871162285181,0.12441625199637807,8.673617379884035e-17
2015-05-19,47,4,0.6160914105830355,46,31.357087973543415,5.572111277591507,0.6341014413138765,6,4,0.5904381260492424,0.04296303016201034,0.12179173282441057,1.3877787807814457e-17
2015-05-20,47,4,0.6156784194686431,46,30.764375840956117,5.677784682531836,0.6339266395103668,7,4,0.6238586429279662,0.03916547311195103,0.11523501320956978,7.632783294297951e-17
2015-05-21,47,4,0.6155676976401108,46,30.296904499356057,5.766647188543686,0.6337900181544649,6,3,0.5268973425197423,0.05044036154004807,0.11007992429076663,6.938893903907228e-17
2015-05-22,47,4,0.615533199039384,45,31.28376863381162,5.583505348914992,0.6349762574427981,7,2,0.5798306828881337,0.04588229429299582,0.21252122470839607,1.0408340855860843e-16
2015-05-25,47,4,0.616050297970151,46,30.729532453266444,5.684535900096175,0.6387858505052543,6,5,0.585394273300106,0.020058206002919528,0.03304160596499531,3.469446951953614e-17
2015-05-26,47,4,0.61675124470682,46,28.19918680855735,6.195293813228972,0.6416195938901168,6,6,0.6696402721902592,0.03435546365894802,0.08195510653388785,3.469446951953614e-17
2015-05-27,47,4,0.6182576304452622,46,27.49296466178103,6.356428752326911,0.6485111406235634,6,5,0.6299518961964083,0.04704728339552409,0.1437263121506298,1.457167719820518e-16
2015-05-28,47,4,0.6178498889596575,46,28.314005116145744,6.169340141143753,0.6459603255373452,7,5,0.7042346301893546,0.04139624287873461,0.18101288497010037,1.0408340855860843e-16
2015-05-29,47,4,0.6206741106252639,46,27.86679083285344,6.2684069642425655,0.6530981263295579,6,5,0.6714822633948763,0.010828437326518097,0.2060936974654714,1.1492543028346347e-16
2015-06-01,47,4,0.6204541793080115,46,28.534678614788852,6.1215224293744,0.6529694121019428,8,6,0.7831226395797438,-0.008054775607340157,0.12541340004882193,8.326672684688674e-17
2015-06-02,47,4,0.620217077093439,45,29.324814504932412,5.9564942677378685,0.651582884428203,8,5,0.7450523861853314,-0.0036295660770225904,0.1690032958376527,2.0643209364124004e-16
2015-06-03,47,4,0.6193906927899109,46,27.78611254933729,6.287581272642647,0.6509728277998397,11,6,0.9528504400118362,0.04696624164637234,0.2038160610678324,6.938893903907228e-17
2015-06-04,47,4,0.6199320550800602,47,26.87405571269519,6.499692170340757,0.6523576900846181,9,7,0.8706108094279548,0.07086099642824636,0.1081805748848667,5.551115123125783e-17
2015-06-05,47,4,0.621585377043551,45,29.885521024804106,5.84473964352613,0.6470962254787805,8,6,0.8060549704395459,0.08258158408403006,0.21454645233228095,5.551115123125783e-17
2015-06-08,47,4,0.6224564286361915,47,28.89670853571274,6.044739984321466,0.6540060331645261,9,6,0.8668203286204061,0.11242941442396878,0.1586443762184951,4.371503159461554e-16
2015-06-09,47,4,0.6219878105388483,47,29.313411851199177,5.958811290469435,0.6526028837497992,10,4,0.8191044235074304,0.1279656876980208,0.1950005763814181,4.137315490204685e-16
2015-06-10,47,4,0.6233941889146097,47,28.948183806214086,6.033991309106254,0.6604982884436968,11,6,1.0013929706761524,0.15355762554844532,0.2050032373394827,4.163336342344337e-17
2015-06-11,47,4,0.6233947344991635,47,28.476955062686713,6.133840121480542,0.6621381012690304,10,6,0.9609078434798649,0.1287767246356387,0.25847442321827646,1.491862189340054e-16
2015-06-12,47,4,0.6247477105289305,46,27.092200423693868,6.451066124400171,0.6691260780236499,11,5,0.9204160310985708,0.0990447569071646,0.22051096727134573,1.5265566588595902e-16
2015-06-15,47,4,0.6266350263497581,47,27.142890610112236,6.435316415269005,0.6777516435991805,12,5,0.9785252579667725,0.1043144228759251,0.2602104783776368,1.4224732503009818e-16
2015-06-16,47,4,0.6268206993511087,47,26.803959436038,6.5166898165894755,0.6749153744079085,11,6,0.9639001075433818,0.11082264402740913,0.14747760513776118,4.85722573273506e-17
2015-06-17,47,4,0.6273013351431025,47,29.438026898846893,5.933586856935316,0.6783333675761594,11,5,0.9432910954477001,0.11295770900471996,0.19146480802429636,1.3877787807814457e-16
2015-06-18,47,4,0.6276090712200985,47,31.782087855045987,5.4959601866865295,0.6797566096646112,10,5,0.9035251144158504,0.11920471107760815,0.20692470024870335,8.326672684688674e-17
2015-06-19,47,4,0.6272594201603082,47,34.25480201574023,5.099229282389172,0.6774418860549828,10,6,0.9152245926768793,0.1304961332006807,0.11809709626634646,8.847089727481716e-17
2015-06-22,47,4,0.6338991581387895,47,34.45544953637897,5.069534481524665,0.7039950486033306,10,5,0.8411915340752325,0.13548364282204847,0.12311610523223221,1.1102230246251565e-16
2015-06-23,47,4,0.6342285610442364,47,34.72912065771596,5.02958572497856,0.7047418147724712,11,5,0.9205363745377768,0.14773717058963784,0.16928349943572785,4.85722573273506e-17
2015-06-24,47,4,0.6339740428065912,47,35.84230213168128,4.873378078767751,0.6993233940697566,12,5,0.9609621236152665,0.14288473075981245,0.21552647670044978,8.673617379884035e-17
2015-06-25,47,4,0.63386158617683,47,36.249981378723035,4.818570461490795,0.7006408488572667,11,6,0.9425234770899575,0.12059109635299109,0.1431054601154104,1.0408340855860843e-16
2015-06-26,47,4,0.6341317844294337,47,35.5948525545701,4.9072570038973105,0.7010711385791102,10,8,0.9573533581161167,0.1063164440250793,0.05785444555860045,9.71445146547012e-17
2015-06-29,47,4,0.6418408353738116,46,32.240424422923,5.4211798251905785,0.7265966605072592,8,7,0.8535854534343049,0.09524525086583055,0.12528913128599176,4.85722573273506e-17
2015-06-30,47,4,0.6430919332352439,47,34.017302874010355,5.134830652154926,0.7286019350737025,7,7,0.8189422178112585,0.08250586239313286,0.1277712845330058,8.326672684688674e-17
2015-07-01,47,4,0.6446975721654961,47,33.437655988601726,5.223843727582131,0.7357154226663206,5,7,0.7180213963589812,0.03710931724339134,0.13754028371025503,1.192622389734055e-16
2015-07-02,47,4,0.6441193376564178,47,31.34186919785064,5.573154823614825,0.7327628207274932,7,7,0.837426966268289,0.027764633329562083,0.1746065482672069,6.938893903907228e-17
2015-07-03,47,4,0.6444197291677654,47,30.432086409300396,5.739767137613151,0.7325107318840133,7,7,0.8391888478553069,0.02939154735762029,0.16642815775252245,1.5265566588595902e-16
2015-07-06,47,4,0.6452538945871683,47,33.71580959825896,5.180747298742786,0.7394148737791693,7,8,0.8958627691063132,-0.015246894753361856,0.19550119220640366,5.551115123125783e-16
2015-07-07,47,4,0.6469991601966699,47,30.334480073091516,5.758235812192199,0.7404646522825704,7,7,0.8806397674434523,0.018822205352158845,0.2774032517030619,5.551115123125783e-16
2015-07-08,47,4,0.6463402550288876,47,33.83391921999984,5.162662012796135,0.741335119737989,8,7,0.931198952640877,0.02196688147272139,0.2913887700994622,1.3877787807814457e-16
2015-07-09,47,4,0.6493559267914331,47,35.47049341406104,4.924461790313386,0.7513566899050488,11,7,1.0207496543611436,0.011529896443118621,0.2149407305130587,1.1102230246251565e-16
2015-07-10,47,4,0.6526986061988325,47,32.10367010865713,5.440907189424538,0.757556920081723,11,6,1.00811192312481,-0.018055540338422323,0.29056372578261425,1.5265566588595902e-16
2015-07-13,47,4,0.6533926530952356,47,34.213148961778536,5.105437377197974,0.7612035731079014,11,8,1.0726569041901322,-0.03406156561912881,0.2077284575998907,8.326672684688674e-17
2015-07-14,47,4,0.6534752188310683,46,33.88984793645281,5.158029479161023,0.7607289571676156,11,9,1.1303064236356895,-0.04743759188689821,0.22450839238719184,1.3877787807814457e-16
2015-07-15,47,4,0.6527948746135904,47,36.24145551293924,4.819704038617955,0.76581293020186,12,11,1.2812895595093978,-0.033611963753965815,0.2472990367871996,2.3054474995731766e-15
2015-07-16,47,4,0.6528324539525736,47,34.2568934742124,5.098917963258843,0.7667390055643382,13,13,1.399406705392459,-0.0668824069485217,0.2578819333825437,8.673617379884035e-17
2015-07-17,47,4,0.6527369289547758,46,38.83565157388794,4.500352770209785,0.76902048515065,12,13,1.3526474793948207,-0.05875410642040184,0.2705843356833725,5.551115123125783e-17
2015-07-20,47,4,0.6531674741603427,46,36.62740043866367,4.7722270808079745,0.7751918921990936,12,13,1.3725159489329732,-0.07612937388328853,0.2633812826462919,2.914335439641036e-16
2015-07-21,47,4,0.6526822938087574,47,35.9919848744315,4.853110772037275,0.7763755041962873,12,15,1.4593861649877615,-0.1409380221520194,0.24263245079781842,6.245004513516506e-17
2015-07-22,47,4,0.6526533088615422,46,38.56727245602793,4.537364503688224,0.764987102028448,12,14,1.4286596042200232,-0.13431704645428785,0.24483255233139778,7.979727989493313e-17
2015-07-23,47,4,0.6524543107235484,47,35.89055124570017,4.8668266002749885,0.7714362615356595,10,13,1.2740141161117895,-0.10527454891996624,0.20354293293249529,2.203098814490545e-16
2015-07-24,47,4,0.6545667042985645,46,31.847239543621505,5.488451784625541,0.768723707288705,10,12,1.2289166916100458,-0.10795743555512835,0.20486482967820732,1.1102230246251565e-16
2015-07-27,47,4,0.660075217894426,45,34.467175582142254,5.0678097799114665,0.7776449033295842,8,11,1.0167766249232724,-0.04121568574414327,0.17634232636990058,9.540979117872439e-17
2015-07-28,47,4,0.6605257405421509,46,32.476395025576146,5.388294050523081,0.7766217201704252,9,11,1.073662555221534,-0.06715137719785419,0.12451355045195389,7.979727989493313e-17
2015-07-29,47,4,0.6600895008737165,46,30.866059815638554,5.668624409838838,0.775233099559244,8,12,1.0663422730236793,-0.017785772916545733,0.1733942268714166,1.3877787807814457e-16
2015-07-30,47,4,0.6574524745578956,45,31.541464638044772,5.537887714016252,0.7652591209778892,10,8,1.0122796050673406,0.014937452689925607,0.14405219101804945,9.020562075079397e-17
2015-07-31,47,4,0.6570499242943579,47,33.474530611726784,5.218089284870056,0.7592062127615972,10,7,0.9778009876319355,0.030338231454559685,0.16356844096218107,5.551115123125783e-17
2015-08-03,47,4,0.6564836395142816,47,31.391315522624872,5.564376216575343,0.7604899908048962,10,7,1.0065610051134186,0.021939565106794942,0.22896743194371177,1.6792123247455493e-15
2015-08-04,47,4,0.6569825586900688,47,31.629015570587704,5.522558522609769,0.7601560571294269,10,6,0.9877365723391237,0.002367193489675651,0.2858971319709466,1.734723475976807e-16
2015-08-05,47,4,0.6560646975735905,47,33.14643837903937,5.269739315689595,0.75876440486785,9,5,0.8965798461602971,-0.0014342917594225568,0.25381245702313526,1.3183898417423734e-16
2015-08-06,47,4,0.6555768375893805,47,32.15685829010077,5.431907804092849,0.7540487879208803,9,7,0.9881297549324013,-0.03510397870833117,0.29315477756697045,1.27675647831893e-15
2015-08-07,47,4,0.655648736465843,47,31.756207995479734,5.500439143299781,0.756454270352595,9,9,1.0686396531870708,-0.0371648871669954,0.28448606754813194,1.5265566588595902e-16
2015-08-10,47,4,0.6556432367242213,47,31.24128767489966,5.591097630762661,0.7549822050715415,8,8,0.9246652574460601,-0.005574356962974787,0.21454843700466672,9.381059297430827e-17
2015-08-11,47,4,0.658148190713108,47,31.96419499131583,5.464648477728351,0.758180846043685,8,10,0.9807391044475695,-0.006418146889927163,0.10390571994727626,5.984795992119984e-17
2015-08-12,47,4,0.6629032274254976,47,32.57375184094885,5.362387800889506,0.7700984566123753,8,10,0.9677928840493434,-0.01407628901738571,0.08409219439171702,7.28583859910259e-17
2015-08-13,47,4,0.6634199332644674,47,34.63182198029747,5.043716429371813,0.7726494693605483,7,10,0.9225696024274779,-0.045689303138501135,0.09755713927689785,1.1796119636642288e-16
2015-08-14,47,4,0.6635342225162719,47,32.608215465079795,5.356720293024437,0.7732635818284077,7,10,0.9679825769649802,-0.06295980538439315,0.18354175001181003,9.020562075079397e-17
2015-08-17,47,4,0.6631579039646405,47,31.855183168910578,5.48334908560753,0.7726558830976905,8,10,0.9748883592068417,-0.07114385747568597,0.09374846696530409,6.245004513516506e-17
2015-08-18,47,4,0.6627664214071901,46,33.238638993647896,5.256660218893618,0.7736413464730595,9,8,1.0355201664105862,-0.05822931529533432,0.21824759250810788,1.249000902703301e-16
2015-08-19,47,4,0.6630111910765192,47,33.24531431533751,5.254066418031185,0.77387526640218,9,7,1.0079023571459618,-0.0534574528265932,0.25544907717089377,2.0816681711721685e-16
2015-08-20,47,4,0.6643371599334245,47,34.14364242493,5.115830564508506,0.778129718954612,9,9,1.0609734216279367,-0.089181073385429,0.2572663526997485,1.4224732503009818e-16
2015-08-21,47,4,0.6678983456865275,47,38.043684129253165,4.591382078235523,0.7826581061490575,7,4,0.7421425358585972,-0.10519158331270594,0.26472394486318057,1.478851763270228e-16
2015-08-24,47,4,0.6788426750645723,47,33.30387135136674,5.244828376204315,0.8015188409807361,8,5,0.7514551266805336,-0.037982937080443716,0.202897601510181,1.1796119636642288e-16
2015-08-25,47,4,0.6871283652801148,47,32.66190071855537,5.347915634373159,0.8210570243131375,9,3,0.7983662066084937,-0.024350877048156673,0.32519920190511553,8.673617379884035e-17
2015-08-26,47,4,0.6862909980915023,47,33.76416089252223,5.173328312737403,0.8215272652938423,10,5,0.903175963479864,-0.016146100907764457,0.27034502119912374,2.6020852139652106e-16
2015-08-27,47,4,0.6894530134075387,47,32.33955313992219,5.401221493239424,0.8267834942718647,7,5,0.7006747122946138,-0.01877597789227803,0.11073285904730071,9.974659986866641e-17
2015-08-28,47,4,0.6892854349232532,47,31.382586611884186,5.565923920208659,0.8246350686196338,6,6,0.7268686855848064,-0.0108183300703232,0.12534538934178077,7.806255641895632e-17
2015-08-31,47,4,0.6887808122036719,46,33.006482485957065,5.295264650256297,0.8228815825900531,7,5,0.6942693874250346,-0.022247175083106457,0.11204959808156248,4.163336342344337e-17
2015-09-01,47,4,0.6915944595576695,47,31.539026802657222,5.538315769666985,0.8287054802273667,7,4,0.6692571148497868,-0.022185345545396758,0.1625450742150038,1.249000902703301e-16
2015-09-02,47,4,0.6913819671365743,46,32.31996338103547,5.404530596490921,0.8268312304051628,6,3,0.5713553406891586,-0.0076243962563292645,0.1543186439487108,6.635317295611287e-17
2015-09-03,47,4,0.6933321573253839,46,32.57143330412954,5.365805472136293,0.8307747616738133,7,4,0.7319275709094509,-0.03220781563555964,0.19024948120264318,1.3877787807814457e-16
2015-09-04,47,4,0.695514459164841,46,31.450825291475816,5.555948355779719,0.8331528990600933,7,5,0.7355746711385096,-0.02580757020574344,0.14000247073776376,9.71445146547012e-17
2015-09-07,47,4,0.6956965663198572,47,32.91128376390908,5.307392162339618,0.8326457378832116,8,5,0.7736102978538131,-0.014090225442927776,0.1597833237062124,4.0766001685454967e-17
2015-09-08,47,4,0.6959286838146608,46,33.69764305754808,5.183540272084015,0.8327650961814621,10,5,0.8999790518719192,-0.013937518106140918,0.25301856921438093,3.929148673087468e-16
2015-09-09,47,4,0.6965206172611461,46,34.33705354839956,5.100322772097865,0.8324016822668613,11,7,1.013536790620858,-0.014479584638894686,0.21523162779251387,1.700029006457271e-16
2015-09-10,47,4,0.6969930574447488,46,33.05997061239967,5.297365275560986,0.8338557400291597,13,7,1.1038029974984742,0.0008713212715350579,0.3112375612700051,7.686993402922226e-17
2015-09-11,47,4,0.6977282617781976,47,32.8837241563963,5.311840248700362,0.8349846408356282,15,9,1.2696012423689875,0.03000084280796711,0.27995948614593386,2.5500435096859064e-16
2015-09-14,47,4,0.69780019405548,47,37.81966130823426,4.618578894123402,0.8281503757591526,11,8,1.0938297913203967,-0.0177662424148451,0.22374229599547626,4.44956571588051e-16
2015-09-15,47,4,0.6991963226994153,46,35.94683432419978,4.862991966410219,0.8280319139479866,11,6,1.011646403863375,-0.033329074084973556,0.2751163910824159,7.667477763817487e-16
2015-09-16,47,4,0.6995713066135142,46,36.71908781529655,4.757012792735011,0.8274175879135603,12,9,1.248406276107121,0.004686222101867104,0.2793194227052035,3.469446951953614e-16
2015-09-17,47,4,0.6982252288298211,46,36.37869324391872,4.8017261788539045,0.825880887387373,13,8,1.2484209506477804,-0.0015490451471903803,0.24939080687631265,3.400058012914542e-16
2015-09-18,47,4,0.7000910346738262,46,35.72155020269128,4.890264559732256,0.8272460544651378,13,8,1.2163389616966416,0.019419567242701163,0.2190842467560072,1.5265566588595902e-16
2015-09-21,47,4,0.6960123119190156,46,39.86364381424751,4.381804834609701,0.8111778164106366,10,10,1.056433992833029,0.07311630697774985,0.08701518551254253,6.245004513516506e-17
2015-09-22,47,4,0.7002035707680121,47,40.756915251496416,4.285728898354077,0.8168119758249286,10,12,1.1843159988655525,0.045270120745893844,0.15529549169649537,1.3877787807814457e-16
2015-09-23,47,4,0.6992804943165791,46,43.23234260754634,4.049174231668169,0.8119702864645072,10,10,1.0473377799474708,0.04084013495066952,0.11256275567983925,6.245004513516506e-17
2015-09-24,47,4,0.7002277396370569,46,38.977469845382444,4.484021660041343,0.8129650329038072,11,10,1.104081070742412,0.04996651738931763,0.10149839115405007,5.551115123125783e-17
2015-09-25,47,4,0.702981274121466,45,37.80231250095668,4.62069852199348,0.8187026135632038,11,10,1.0776309374893085,0.04341974953459156,0.0433249968794998,6.938893903907228e-17
2015-09-28,47,4,0.7022721685783778,47,35.22119986839236,4.959316836274465,0.8224319185222049,13,8,1.1510198014085127,0.035011298832010464,0.21423792642633294,1.3530843112619095e-16
2015-09-29,47,4,0.7012995359277924,46,39.06962289304025,4.470905101145855,0.8181867615166107,11,11,1.1533802902906238,-0.004072706817314975,0.10234722312471907,5.551115123125783e-17
2015-09-30,47,4,0.7032406078310149,46,37.81075834226323,4.619894799731414,0.8215576617327771,12,11,1.1856371859256924,0.006948130919016769,0.05040162519204275,6.938893903907228e-17
2015-10-01,47,4,0.7016189961191125,46,38.933181308227695,4.499951890405749,0.8128661000579807,10,11,1.1620182188939259,-0.004845082531616793,0.1955771495186744,3.122502256758253e-17
2015-10-02,47,4,0.7015422457551457,46,39.899590820433886,4.3778791509329835,0.8066295141370712,10,13,1.2946566220531492,0.004747780133474107,0.18268213546401227,8.326672684688674e-17
2015-10-05,47,4,0.7052384267539968,46,40.47972716549623,4.315519461158709,0.811663395425383,9,11,1.1389649835414675,0.017218770527958692,0.13223233159637532,1.0408340855860843e-16
2015-10-06,47,4,0.7050596252333753,46,35.96161151514417,4.857525195763351,0.8119454001267832,8,12,1.1785890076312087,0.028860485475598108,0.22816081825112913,2.463307335887066e-16
2015-10-07,47,4,0.7046790800595605,46,34.21362604890017,5.10854064700098,0.8121264363114461,9,12,1.2437892591108768,-0.005271701630731797,0.2765418162325577,1.249000902703301e-16
2015-10-08,47,4,0.7047765375680629,45,32.593923636920906,5.359069115055682,0.8119545446388741,8,10,1.0267311668838672,0.013010212582035892,0.16736253245487095,1.1102230246251565e-16
2015-10-09,47,4,0.701550901311212,45,32.91709289425448,5.30645552638078,0.8122159223959659,8,10,1.0174046686914753,0.00022004013643800446,0.16804424706061127,2.7755575615628914e-17
2015-10-12,47,4,0.7015707339072594,45,34.04800009920122,5.130201156960291,0.8095979517294651,9,10,1.0996582958789456,0.014077035791660558,0.23150048860942612,8.326672684688674e-17
2015-10-13,47,4,0.697830665126236,44,37.29939428067113,4.6851268812796825,0.8040493273668134,8,9,0.9310474875885789,0.018576224320836346,0.07111725948416234,1.1102230246251565e-16
2015-10-14,47,4,0.6989735759190441,46,33.565222179946275,5.204003828902452,0.8033594426098509,9,13,1.1933228223581243,-0.00616200778704197,0.19320347909195498,1.249000902703301e-16
2015-10-15,47,4,0.6973716052608937,46,33.47240673469242,5.218690444052943,0.8027096542003445,10,11,1.1265387245860536,-0.02039569919034106,0.1338784854474424,5.551115123125783e-17
2015-10-16,47,4,0.6972955817304954,46,32.96728346151819,5.298927920203207,0.80228001224655,10,10,1.0626674580053181,-0.020588740239833786,0.15221463131615376,1.942890293094024e-16
2015-10-19,47,4,0.6972684336540358,46,31.579233668283287,5.5330382019337705,0.7980460321317543,11,12,1.2210115522083742,-0.014961686162303658,0.17123367250155233,6.938893903907228e-17
2015-10-20,47,4,0.6973809744214666,45,34.30607789154193,5.091607675273523,0.7973798500817462,9,12,1.1242489070232171,0.013914737787144346,0.1569288687652524,2.636779683484747e-16
2015-10-21,47,4,0.6957078842584371,46,29.653965042895685,5.890830113866811,0.7925516501708083,11,11,1.1703153502467583,-0.008780906283089585,0.14980071856180327,8.326672684688674e-17
2015-10-22,47,4,0.6994112344858519,47,29.659305570823363,5.8893182473205545,0.8033003346623452,12,11,1.2323082204913027,-0.013696072428422482,0.13978389142257194,1.1102230246251565e-16
2015-10-23,47,4,0.7020689336646826,46,33.65527250385067,5.190298364828502,0.8058769221155189,10,10,1.0562500480124024,0.0002793274290118358,0.10341461607161702,2.7755575615628914e-17
2015-10-26,47,4,0.7019558664663652,47,32.23361278648504,5.418973375964342,0.8053086888546537,9,10,1.10745751043382,-0.03165827496524108,0.21874835952409485,1.8041124150158794e-16
2015-10-27,47,4,0.7003803164807129,47,34.41460487878275,5.075551211944772,0.8045158650555134,7,11,1.0031086019099342,-0.019752793221967567,0.18790638905906837,2.7755575615628914e-16
2015-10-28,47,4,0.7001476915097304,46,33.82096925066159,5.16469161548795,0.8031722032871094,8,9,0.9628405576273327,-0.024316683143300325,0.17234197713101235,8.283304597789254e-17
2015-10-29,47,4,0.6980429242354893,47,35.3357668454733,4.943237549222249,0.8002372085388351,7,13,1.1055767789070705,-0.0467590225471259,0.258533787622002,2.203098814490545e-16
2015-10-30,47,4,0.6956158473535669,47,36.83963378917204,4.741444784731992,0.7957716458205242,6,10,0.9102852379032702,-0.03607892016723594,0.1810290931087598,1.0408340855860843e-16
2015-11-02,47,4,0.6957994326373664,47,36.42766083205041,4.795067416116446,0.7964601200120991,7,9,0.8749385680150421,-0.05665993837479263,0.09202684361808959,5.204170427930421e-17
2015-11-03,47,4,0.6957799215485672,47,33.467623440553595,5.219166213321566,0.7928908341309846,9,10,1.0258240268486907,-0.056538604947523524,0.09995869167086142,7.979727989493313e-17
2015-11-04,47,4,0.6945166674860332,47,30.905299950107548,5.651881385493505,0.7830726255441259,8,10,0.9627056881067163,-0.03754460439213474,0.09936298600088089,2.220446049250313e-16
2015-11-05,47,4,0.6936176611141512,47,33.57199720916043,5.202940069750901,0.7784661362208216,7,11,0.9681304222435473,-0.04825837799849934,0.1591086964540322,1.249000902703301e-16
2015-11-06,47,4,0.6910265561510722,47,31.959462315478206,5.465457703163883,0.7751863360552068,9,9,0.9654413312385025,-0.045592610705665775,0.0872018154332432,6.245004513516506e-17
2015-11-09,47,4,0.6919299554467605,47,28.59296352476096,6.108953671410893,0.7763544211007392,9,9,0.9344098610397505,-0.04854448273413689,0.051065172837891255,4.85722573273506e-17
2015-11-10,47,4,0.6921395761088693,47,34.78074147229123,5.02212092402524,0.7759783603405657,9,10,1.0129534746788984,-0.03719727832752873,0.07327735264671205,6.938893903907228e-17
